Ngram,Count,KneserNey_Prob
"<s> इससे पहले भी",830,0.16280938965287906
"करने की घोषणा की",829,0.824187612292582
"ने यह जानकारी दी",829,0.9351157575705948
"होने जा रही है",828,0.8831768307947732
"सकता है ? </s>",828,0.9999755994436671
"ने इस संबंध में",825,0.9999999757725823
"आदेश दिया है ।",825,0.6916655770528477
"बढ़ती जा रही है",824,0.8096219832465612
"जरूरी है . </s>",824,0.9999770540724301
"दी जाए । </s>",824,0.9999918155038868
"रहे हैं ? </s>",824,0.9691107751405169
". . । </s>",823,0.9999999958191294
"सकते है . </s>",823,0.9999770261915947
"की जांच की गई",822,0.25342933406941665
"<s> कोरोना काल में",822,0.7798445697987776
"<s> रिपोर्ट के मुताबिक",821,0.580423496643936
"नहीं हो रही है",820,0.7161044405425158
"लिए थे । </s>",820,0.9999975187472447
"आश्वासन दिया । </s>",820,0.9999975357512824
"सूत्रों की मानें तो",819,0.9999999971034484
"भाग गए । </s>",819,0.9999985017139801
"<s> ग्वालियर । </s>",818,0.9999999951450059
"कोरोना वायरस के संक्रमण",817,0.2025942754003032
"होने की उम्मीद है",817,0.8129749271923183
"ने कहा कि कोरोना",817,0.013275383839107943
"आज के समय में",817,0.9174487362549743
"करने को कहा है",817,0.28427341555182944
"से बचें । </s>",817,0.9999999948974216
"जाने के बाद भी",816,0.3052645629258355
"इस मामले की जांच",816,0.5039177803235486
"के लोगों के लिए",816,0.46784558204580695
"ने कहा कि मैं",815,0.013266571647097106
"हासिल की है ।",815,0.7696240597366671
"के तहत मामला दर्ज",815,0.9722873932642743
"शुरुआत की । </s>",815,0.9999980173515943
"महत्व है । </s>",815,0.9999947324074646
"शिकायत की । </s>",814,0.9999980149159083
"<s> इस योजना के",814,0.5255000231110322
"ली गई । </s>",814,0.999998891794879
"के निर्माण के लिए",813,0.7848466018880484
"हड़कंप मच गया ।",813,0.6214147579268957
"की कोशिश कर रही",813,0.2664753190721956
"रखा है . </s>",813,0.9999767436109254
"बारे में बात करते",813,0.37980658646497095
"के इलाज के लिए",812,0.9141135466664958
"जाना था । </s>",812,0.9999973081874622
"के आस - पास",812,0.9999517655893321
"दिख रही है ।",812,0.6983460387261458
"के खिलाफ कार्रवाई की",812,0.4807229769080878
"मांग कर रहे हैं",812,0.6214303187256044
"आयोजन किया जा रहा",811,0.9995822408781732
"किए हैं . </s>",811,0.9999771179337537
"ने कहा कि वे",810,0.013196601625715142
"निकाली गई । </s>",810,0.9999988863222611
"<s> इस घटना में",810,0.26488136439902465
"की जा रही हैं",810,0.05498171602504162
"मानते हैं । </s>",810,0.9999937785502825
"को मिल रही है",809,0.849724101267277
"आते हैं . </s>",809,0.9999770613649867
"दिया जा सकता है",808,0.8679924493806837
"लगाया जाएगा । </s>",808,0.9999933499515476
"यह भी बताया कि",808,0.6955384752670138
"नहीं किया जा रहा",807,0.25012222582315596
"में लिखा है कि",807,0.7925453986560517
"अपील की है ।",807,0.47406191509440565
"<s> इस तरह की",807,0.2656162589158943
"समीक्षा की । </s>",806,0.9999979952128403
"में हुई थी ।",806,0.7548006318638096
"कराई जा रही है",805,0.865740924734958
"लोगों ने बताया कि",805,0.9999599329908935
"<s> ज्ञात हो कि",805,0.9719525476188166
"को कोविड - 19",805,0.9999999431910046
"दिख रहे हैं ।",805,0.6988167818175852
"पाता है । </s>",805,0.9999946669715325
"जताया है । </s>",804,0.9999946603384124
"लाभ मिलेगा । </s>",804,0.9999906249630829
"लग रहा है कि",804,0.37578427819744165
"<s> मोदी ने कहा",804,0.7832860565175467
"दिवस के मौके पर",804,0.9999999807829005
"जिला अस्पताल में भर्ती",804,0.7208647860553813
"जाने की मांग की",804,0.6686967488881479
"से इस्तीफा दे दिया",803,0.9318285534385631
"भी कर सकते हैं",803,0.9028121888635946
"कोरोना वायरस संक्रमण के",802,0.5621694110610174
"के मुख्यमंत्री अरविंद केजरीवाल",802,0.9999998537710838
"पकड़ लिया । </s>",802,0.9999983222457847
"बना सकते हैं ।",800,0.7419100558028067
"कर पाएंगे । </s>",800,0.9999999980178003
"होता जा रहा है",800,0.9440634621213763
"करना पड़ा । </s>",800,0.9999999981163719
"है या नहीं ।",799,0.6536240621714698
"किया गया है और",798,0.024501830182779325
"कोहराम मच गया ।",798,0.8758476767544338
"कर चुका है ।",798,0.7124914421395688
"दे दी गई है",798,0.5473668551409903
"बन गए हैं ।",797,0.7464562337479084
"दिल्ली के मुख्यमंत्री अरविंद",796,0.8685658354255726
"पहुंचा है । </s>",796,0.9999946066734718
"रहती है . </s>",796,0.9999762469292492
"नहीं करेंगे । </s>",796,0.9999874658546084
"होने के बाद से",795,0.1071786143516441
"<s> इसकी वजह से",795,0.7136920810799869
"रोक लगा दी है",795,0.43448670569019904
"में पता चला कि",794,0.5170430214107534
"होना चाहिए . </s>",794,0.9726832970606196
"मौके पर पहुंची और",793,0.26983776401285386
"बताया था । </s>",793,0.9999972436925844
"का था । </s>",792,0.9999972402123982
"<s> मीडिया रिपोर्ट्स के",792,0.8191867923374846
"सूचना पर पहुंची पुलिस",792,0.9994937885688756
"से रोकने के लिए",792,0.9999264194782553
