Ngram,Count,Katz_Prob
"को मिली है ।",468,0.7676518883415435
"में की गई है",468,0.44062205466541
"ने बताया कि उन्हें",468,0.009921687641927884
"राष्ट्रपति डोनाल्ड ट्रंप ने",468,0.4615004935834156
"का उपयोग करते हैं",468,0.5851063829787234
"बनी रही । </s>",468,0.9989316239316239
"की वारदात को अंजाम",468,0.9989316239316239
"मौत हो गई जबकि",468,0.028083138102961494
"<s> लंदन । </s>",468,0.9989316239316239
"<s> आपकी जानकारी के",468,0.9989316239316239
"<s> ऐसा ही एक",468,0.5807453416149069
"में आ गया है",468,0.33778901734104044
"तैयार है . </s>",468,0.9989316239316239
"में लिया । </s>",468,0.9989316239316239
"करने की अंतिम तिथि",468,0.7910321489001692
"के छात्र - छात्राओं",468,0.85
"अधीक्षक डॉ . </s>",468,0.9989316239316239
"काम किया है .",467,0.20487483530961792
"लॉकडाउन की वजह से",467,0.9989293361884368
"अखिल भारतीय विद्यार्थी परिषद",467,0.9989293361884368
"<s> पुलिस ने आरोपी",467,0.0411738746690203
"ने बताया कि आरोपी",467,0.00990046478066173
"राष्ट्रीय अध्यक्ष अमित शाह",467,0.9989293361884368
"कोशिश की है ।",467,0.6338315217391305
"रहते है । </s>",467,0.9989293361884368
"की अनुमति नहीं दी",467,0.38681592039800994
"हैं और न ही",467,0.9989293361884368
"उन्होंने कहा कि मैं",467,0.018630935740245217
"से लेकर अब तक",467,0.9989293361884368
"उन्होंने कहा कि अगर",467,0.018630935740245217
"वीडियो शेयर किया है",467,0.7428343949044586
"नहीं दी गई है",466,0.4608910891089109
"मांग की है .",466,0.10110773240660295
"की घटना के बाद",466,0.7916666666666666
"में शामिल होने का",466,0.11009933774834436
"हैं . . </s>",466,0.3052459016393443
"के लिए केंद्र सरकार",466,0.6631054131054132
"<s> खबरों के मुताबिक",466,0.5945083014048531
"विचार कर रही है",466,0.9519427402862985
"नियंत्रित करने के लिए",466,0.9989270386266095
"मिली हैं । </s>",466,0.9989270386266095
"<s> - - -",466,0.9989270386266095
"की घोषणा के बाद",466,0.7342271293375394
"पड़ रही है ।",465,0.9460285132382892
"में शामिल है ।",465,0.740829346092504
"पहुंचे थे . </s>",465,0.9989247311827957
"किया जाता था ।",465,0.781986531986532
"उनका मानना है कि",465,0.9989247311827957
"गांधी ने कहा कि",465,0.7652388797364086
"बन चुका है ।",465,0.7899659863945578
"की योजना बना रहे",465,0.43656015037593987
"की बैठक हुई ।",464,0.7869269949066214
"कोरोना की वजह से",464,0.9989224137931034
"<s> उसने कहा कि",464,0.8074912891986062
"सर्जन डॉ . </s>",464,0.9989224137931034
"होना जरूरी है ।",464,0.8174603174603174
"देनी होगी । </s>",464,0.9989224137931034
"महसूस कर रहे हैं",464,0.8019031141868512
"में बिक्री के लिए",464,0.9989224137931034
"बना रहा । </s>",463,0.9989200863930886
"से मरने वालों की",463,0.828853046594982
"तैयारी की जा रही",463,0.9989200863930886
"हिरासत में लिया है",463,0.31484002722940774
"है और ना ही",463,0.9989200863930886
"<s> समाजवादी पार्टी के",463,0.6477591036414566
"<s> ्र . </s>",463,0.9989200863930886
"की एक रिपोर्ट के",463,0.7318037974683544
"हवाले कर दिया ।",462,0.5208803611738149
"रोक लिया । </s>",462,0.9989177489177489
"यह है कि यह",462,0.08044274010807043
"कहा कि राज्य में",462,0.33735380116959063
"करा दिया गया है",462,0.6128818061088978
"कही जा रही है",462,0.8300359712230215
"बेहद जरूरी है ।",462,0.7395833333333334
"की तुलना में अधिक",462,0.19747539580658965
"पॉजिटिव आई है ।",462,0.8943798449612403
"किया जायेगा . </s>",461,0.9989154013015185
"जेल भेज दिया ।",461,0.2635947338294219
"लगता है कि यह",461,0.12781015820149874
"नहीं मिलेगा । </s>",461,0.9989154013015185
"का पीछा करते हुए",461,0.9989154013015185
"में मनाया जाता है",461,0.9989154013015185
"का सामना करना पड़ता",461,0.06225496823036366
"हड़कंप मच गया ।",461,0.6722627737226278
"पांडेय ने बताया कि",461,0.9989154013015185
"की जांच शुरू कर",461,0.6762114537444934
"किसी भी तरह से",461,0.1652314316469322
"में पूरी तरह से",461,0.8976608187134503
"बरामद किया । </s>",461,0.9989154013015185
"रिपोर्ट आने के बाद",460,0.9989130434782608
"बढ़ जाता है ।",460,0.7146189735614308
"पालन करें । </s>",460,0.9989130434782608
